0.073556	0.011970	0.296861	9.535473	0.002798	0.010392	-0.007328	
0.074554	0.126884	0.040699	10.023858	0.005729	0.011191	-0.007461	
0.075554	0.174765	-0.174765	10.335083	0.022783	0.016387	-0.009193	
0.076552	0.541054	-1.060561	11.975003	0.088199	0.032908	-0.014123	
0.077557	0.385441	-2.784272	15.982631	0.219698	0.038504	-0.020518	
0.078547	-0.873826	0.588935	9.262552	0.213170	0.036639	-0.008127	
0.079531	-0.938465	4.345188	1.120412	0.006528	0.009060	0.001466	
0.080544	-0.335166	3.143378	3.406723	-0.177597	-0.011458	0.002798	
0.081548	0.548236	-1.065349	12.082735	-0.133631	-0.001998	-0.006129	
0.082549	0.658362	-3.339690	16.997705	0.065283	0.017320	-0.015188	
0.083549	-0.313620	-1.048591	12.441841	0.166139	0.025447	-0.010392	
0.084548	-0.643998	2.374891	5.374626	0.064351	0.014789	-0.002265	
0.085559	-0.155613	2.257583	5.367444	-0.079273	0.000933	-0.000533	
0.086552	0.316014	-0.172371	10.423663	-0.090198	0.002665	-0.007194	
0.087539	0.335166	-1.754833	13.610134	0.018652	0.013723	-0.012124	
0.088547	-0.112520	-0.979164	12.147374	0.100989	0.017986	-0.009593	
0.089529	-0.481203	1.213780	7.768669	0.059554	0.013456	-0.002531	
0.090543	-0.033517	1.637525	6.681774	-0.033708	0.005063	-0.001732	
0.091552	0.169977	0.179553	9.604900	-0.058888	0.004796	-0.004663	
0.092543	0.107732	-0.878614	11.917546	-0.001332	0.012257	-0.006528	
0.093548	-0.069427	-0.694272	11.548863	0.056224	0.015855	-0.004796	
0.094542	-0.229828	0.507537	9.195519	0.048096	0.013856	-0.004263	
0.095548	-0.062245	0.816369	8.431819	0.003064	0.009459	-0.005063	
0.096552	0.028729	0.483597	9.035118	-0.023049	0.008527	-0.005063	
0.097548	-0.035911	-0.129278	10.342266	-0.013989	0.008660	-0.006129	
0.098533	-0.021546	-0.296861	10.720524	0.014789	0.010126	-0.005862	
0.099556	-0.100550	0.040699	10.002312	0.025980	0.010792	-0.005063	
0.100547	-0.088580	0.368683	9.372678	0.015588	0.010259	-0.004530	
0.101556	0.023940	0.268133	9.619265	0.004663	0.008926	-0.006395	
0.102537	-0.071821	0.035911	9.964007	0.006129	0.007861	-0.004796	
0.103538	-0.098156	0.110126	9.975977	0.011591	0.008394	-0.004130	
0.104518	-0.076609	0.217858	9.715026	0.011458	0.009459	-0.005063	
0.105538	-0.040699	0.213070	9.604900	0.007727	0.009060	-0.004263	
0.106555	0.000000	0.141249	9.662357	0.004930	0.008394	-0.004930	
0.107543	-0.055063	0.098156	9.846699	0.005862	0.008394	-0.003597	
0.108546	-0.035911	-0.021546	9.999917	0.009193	0.009060	-0.003997	
0.109557	-0.081397	0.050275	9.894580	0.012524	0.009593	-0.003331	
0.110552	-0.035911	0.158007	9.707844	0.012524	0.010259	-0.003064	
0.111550	-0.047881	0.253769	9.580960	0.007994	0.009326	-0.003730	
0.112557	-0.064639	0.225040	9.691086	0.003997	0.007328	-0.002798	
0.113557	-0.028729	0.081397	9.841911	0.005462	0.007727	-0.002132	
0.114553	-0.019152	0.122096	9.952037	0.008660	0.008260	-0.001599	
0.115548	-0.055063	0.167583	9.798818	0.008394	0.009859	-0.002531	
0.116531	-0.067033	0.184341	9.734179	0.006528	0.009326	-0.003198	
0.117542	-0.057457	0.184341	9.736573	0.005596	0.007594	-0.001732	
0.118544	-0.011970	0.107732	9.810788	0.005729	0.007994	-0.001998	
0.119564	-0.023940	0.064639	9.846699	0.006129	0.008127	-0.001599	
0.120562	-0.074215	0.146037	9.815576	0.007061	0.006795	-0.003597	
0.121548	-0.055063	0.158007	9.772483	0.006928	0.007328	-0.002398	
0.122577	0.011970	0.136460	9.820364	0.007861	0.008127	-0.000400	
0.123546	-0.009576	0.126884	9.906550	0.008926	0.008260	0.000666	
0.124550	-0.026334	0.098156	9.868245	0.010126	0.007994	-0.000666	
0.125551	-0.102944	0.153219	9.877821	0.008527	0.008260	-0.001732	
0.126551	-0.083792	0.136460	9.870639	0.006928	0.007594	-0.002398	
0.127550	-0.090974	0.076609	9.758119	0.006662	0.008127	-0.000266	
0.128550	-0.076609	0.126884	9.789242	0.007594	0.008260	-0.001732	
0.129550	-0.026334	0.064639	9.868245	0.007461	0.008260	-0.001865	
0.130550	0.004788	0.107732	9.832334	0.006795	0.008260	-0.000666	
0.131547	-0.035911	0.124490	9.841911	0.005329	0.007861	-0.001998	
0.132550	-0.088580	0.162795	9.796424	0.003864	0.006928	-0.000666	
0.133550	0.019152	0.186735	9.782060	0.003464	0.006528	0.000400	
0.134551	0.007182	0.158007	9.861063	0.002665	0.007861	-0.002531	
0.135550	-0.045487	0.098156	9.791636	0.002931	0.009459	-0.003198	
0.136550	-0.033517	0.136460	9.834729	0.003597	0.008260	-0.002531	
0.137536	-0.052669	0.150825	9.820364	0.004130	0.009326	-0.001066	
0.138566	-0.045487	0.169977	9.755725	0.003864	0.008660	-0.001865	
0.139570	-0.102944	0.162795	9.796424	0.002798	0.006662	-0.003331	
0.140546	-0.086186	0.148431	9.885003	0.002931	0.006928	-0.001998	
0.141551	-0.040699	0.203494	9.885003	0.003331	0.007461	-0.001066	
0.142515	-0.064639	0.177159	9.825152	0.004397	0.006528	-0.001066	
0.143514	-0.028729	0.150825	9.777271	0.004130	0.007328	-0.002265	
0.144526	-0.002394	0.167583	9.794030	0.003464	0.007861	-0.003198	
0.145537	0.021546	0.196312	9.803606	0.003198	0.008926	-0.001599	
0.146544	-0.069427	0.138854	9.808394	0.001998	0.008527	-0.001066	
0.147533	-0.009576	0.083792	9.827546	0.002132	0.006129	-0.001332	
0.148535	-0.074215	0.119702	9.741361	0.001998	0.005995	-0.000266	
0.149556	-0.083792	0.162795	9.731785	0.002531	0.007861	-0.001599	
0.150536	-0.057457	0.215464	9.784454	0.001199	0.008926	-0.003864	
0.151531	-0.052669	0.203494	9.791636	0.000266	0.008260	-0.002665	
0.152552	-0.064639	0.119702	9.762907	0.000133	0.008926	0.000000	
0.153531	-0.047881	0.117308	9.810788	0.000400	0.008926	-0.002132	
0.154534	-0.076609	0.179553	9.782060	0.000266	0.008394	-0.004530	
0.155546	-0.035911	0.167583	9.782060	0.000266	0.008793	-0.002265	
0.156557	-0.007182	0.119702	9.803606	-0.000666	0.008793	-0.001066	
0.157547	0.007182	0.117308	9.844305	-0.000799	0.008926	-0.002798	
0.158556	-0.057457	0.141249	9.839517	-0.000533	0.008527	-0.002398	
0.159556	-0.026334	0.174765	9.820364	-0.000400	0.008660	-0.000666	
0.160551	-0.031123	0.138854	9.841911	-0.002132	0.008394	-0.001599	
0.161551	-0.052669	0.165189	9.846699	-0.003864	0.008260	-0.003597	
0.162551	-0.019152	0.148431	9.822758	-0.004930	0.010126	-0.003198	
0.163546	-0.026334	0.184341	9.772483	-0.004263	0.010792	-0.003464	
0.164550	-0.007182	0.136460	9.789242	-0.005596	0.009992	-0.003997	
0.165546	0.023940	0.069427	9.834729	-0.005063	0.008394	-0.003730	
0.166567	-0.038305	0.088580	9.827546	-0.004796	0.008394	-0.004663	
0.167550	-0.095762	0.126884	9.722208	-0.003997	0.008527	-0.003064	
0.168550	-0.093368	0.158007	9.719814	-0.004530	0.010392	-0.002132	
0.169555	-0.069427	0.158007	9.834729	-0.004397	0.009859	-0.002398	
0.170539	0.000000	0.100550	9.901762	-0.005862	0.008926	-0.005196	
0.171547	0.000000	0.124490	9.789242	-0.006262	0.007994	-0.003730	
0.172550	-0.043093	0.098156	9.743755	-0.006129	0.007594	-0.001865	
0.173559	-0.040699	0.122096	9.803606	-0.005862	0.009060	-0.002398	
0.174550	-0.064639	0.114914	9.841911	-0.005596	0.009726	-0.003597	
0.175545	-0.038305	0.184341	9.801212	-0.005862	0.009593	-0.002531	
0.176539	-0.026334	0.184341	9.806000	-0.007461	0.011058	-0.003597	
0.177534	-0.059851	0.158007	9.817970	-0.008527	0.009726	-0.005462	
0.178545	-0.028729	0.148431	9.767695	-0.008660	0.008127	-0.005329	
0.179546	-0.038305	0.169977	9.877821	-0.007461	0.007861	-0.004663	
0.180546	-0.021546	0.167583	9.877821	-0.007328	0.009060	-0.003064	
0.181550	0.007182	0.143643	9.844305	-0.008260	0.009326	-0.003464	
0.182530	-0.033517	0.107732	9.841911	-0.008660	0.007594	-0.004263	
0.183531	-0.007182	0.150825	9.810788	-0.008660	0.007994	-0.003464	
0.184534	0.004788	0.174765	9.827546	-0.007994	0.009193	-0.003597	
0.185546	0.009576	0.143643	9.791636	-0.008394	0.009726	-0.002798	
0.186527	0.002394	0.081397	9.779666	-0.008260	0.011325	-0.002665	
0.187547	0.000000	0.119702	9.784454	-0.008926	0.011058	-0.004263	
0.188558	-0.019152	0.158007	9.782060	-0.009326	0.009726	-0.005862	
0.189554	-0.050275	0.112520	9.746149	-0.010792	0.010259	-0.005596	
0.190585	0.038305	0.107732	9.832334	-0.011591	0.009726	-0.006928	
0.191565	0.026334	0.124490	9.849093	-0.011325	0.009459	-0.008260	
0.192590	0.000000	0.186735	9.758119	-0.009326	0.009459	-0.008527	
0.193587	-0.045487	0.198706	9.767695	-0.009992	0.009726	-0.006395	
0.194587	-0.043093	0.177159	9.695874	-0.012524	0.009726	-0.005862	
0.195590	-0.019152	0.150825	9.803606	-0.013456	0.010525	-0.005995	
0.196582	-0.052669	0.126884	9.817970	-0.012391	0.010126	-0.005729	
0.197552	-0.026334	0.090974	9.832334	-0.011191	0.007594	-0.007061	
0.198557	0.016758	0.134066	9.834729	-0.009593	0.008660	-0.006795	
0.199540	0.004788	0.155613	9.798818	-0.009593	0.009992	-0.006129	
0.200532	-0.028729	0.129278	9.758119	-0.009726	0.010259	-0.006395	
0.201536	-0.011970	0.150825	9.758119	-0.009326	0.010525	-0.007461	
0.202575	-0.074215	0.148431	9.765301	-0.009060	0.011724	-0.008660	
0.203552	-0.033517	0.143643	9.822758	-0.009726	0.011591	-0.008394	
0.204567	-0.033517	0.165189	9.856275	-0.009593	0.010259	-0.008260	
0.205528	-0.088580	0.107732	9.913732	-0.009859	0.010392	-0.007594	
0.206531	-0.064639	0.119702	9.825152	-0.009060	0.011058	-0.007727	
0.207541	-0.081397	0.107732	9.779666	-0.008926	0.009193	-0.009726	
0.208555	-0.026334	0.107732	9.832334	-0.009193	0.009060	-0.009193	
0.209555	-0.016758	0.141249	9.844305	-0.007594	0.010525	-0.008527	
0.210554	-0.071821	0.122096	9.820364	-0.007594	0.010658	-0.008527	
0.211549	-0.059851	0.114914	9.758119	-0.008127	0.010259	-0.008394	
0.212549	-0.031123	0.105338	9.738967	-0.008394	0.010792	-0.008660	
0.213550	-0.086186	0.138854	9.794030	-0.007727	0.011458	-0.010126	
0.214542	-0.011970	0.174765	9.758119	-0.007861	0.011858	-0.010792	
0.215549	0.002394	0.131672	9.791636	-0.008260	0.011991	-0.010392	
0.216540	-0.112520	0.141249	9.841911	-0.007727	0.012524	-0.010525	
0.217548	-0.081397	0.136460	9.810788	-0.007328	0.011724	-0.009593	
0.218565	-0.057457	0.143643	9.875427	-0.007594	0.011591	-0.009859	
0.219550	-0.021546	0.162795	9.896974	-0.006662	0.012257	-0.010658	
0.220537	0.035911	0.172371	9.784454	-0.006528	0.011724	-0.011191	
0.221539	-0.050275	0.196312	9.767695	-0.005196	0.010925	-0.010259	
0.222530	-0.045487	0.169977	9.851487	-0.004530	0.012391	-0.010126	
0.223519	-0.059851	0.167583	9.829940	-0.005462	0.013323	-0.009326	
0.224551	0.002394	0.153219	9.798818	-0.005596	0.012124	-0.011058	
0.225555	0.021546	0.150825	9.844305	-0.005729	0.010259	-0.010525	
0.226545	-0.004788	0.114914	9.930490	-0.004663	0.011724	-0.011724	
0.227548	-0.047881	0.138854	9.868245	-0.004930	0.012923	-0.011458	
0.228550	-0.019152	0.112520	9.825152	-0.004130	0.013856	-0.012257	
0.229548	-0.007182	0.119702	9.839517	-0.003864	0.013190	-0.012257	
0.230581	-0.057457	0.057457	9.935278	-0.004263	0.013856	-0.012257	
0.231538	-0.079003	0.079003	9.901762	-0.004397	0.013723	-0.011325	
0.232535	0.031123	0.100550	9.784454	-0.004130	0.012391	-0.012257	
0.233539	-0.038305	0.105338	9.753331	-0.005063	0.012391	-0.013190	
0.234538	-0.134066	0.126884	9.736573	-0.004130	0.011858	-0.012257	
0.235547	-0.057457	0.126884	9.817970	-0.003730	0.012524	-0.011991	
0.236550	-0.064639	0.136460	9.772483	-0.002798	0.011991	-0.011991	
0.237534	-0.038305	0.150825	9.808394	-0.002798	0.011591	-0.011591	
0.238536	-0.052669	0.155613	9.841911	-0.002398	0.012524	-0.011591	
0.239551	-0.011970	0.150825	9.846699	-0.003064	0.013989	-0.011191	
0.240548	-0.016758	0.102944	9.808394	-0.001732	0.013190	-0.011058	
0.241558	-0.028729	0.119702	9.865851	-0.000799	0.012257	-0.012124	
0.242557	-0.074215	0.160401	9.856275	-0.000400	0.011991	-0.012124	
0.243557	-0.052669	0.158007	9.851487	-0.001332	0.011991	-0.011724	
0.244552	-0.052669	0.210676	9.834729	0.000000	0.011325	-0.010792	
0.245552	-0.064639	0.208282	9.794030	0.000400	0.011191	-0.010525	
0.246558	-0.031123	0.167583	9.865851	0.000133	0.011991	-0.010126	
0.247557	-0.074215	0.181947	9.873033	0.000266	0.012124	-0.010658	
0.248539	-0.088580	0.146037	9.849093	0.000933	0.012790	-0.010392	
0.249548	-0.069427	0.114914	9.822758	0.000666	0.011591	-0.011191	
0.250559	-0.059851	0.165189	9.846699	0.000933	0.011458	-0.011191	
0.251558	-0.067033	0.162795	9.822758	0.001865	0.012257	-0.010792	
0.252557	-0.088580	0.141249	9.760513	0.001199	0.011991	-0.010925	
0.253587	-0.052669	0.136460	9.844305	0.001466	0.011858	-0.010392	
0.254534	-0.062245	0.129278	9.822758	0.001599	0.010925	-0.010792	
0.255542	-0.038305	0.119702	9.767695	0.001332	0.011058	-0.011325	
0.256541	0.011970	0.098156	9.837123	0.001732	0.012923	-0.010792	
0.257549	-0.050275	0.146037	9.894580	0.001599	0.011591	-0.011458	
0.258553	-0.055063	0.148431	9.873033	0.001599	0.011191	-0.010126	
0.259550	-0.028729	0.174765	9.906550	0.000799	0.010392	-0.009593	
0.260541	0.031123	0.143643	9.772483	0.001466	0.009459	-0.010792	
0.261546	-0.069427	0.124490	9.834729	0.002265	0.009459	-0.010658	
0.262544	-0.035911	0.117308	9.995129	0.002798	0.009859	-0.009060	
0.263529	-0.033517	0.167583	9.904156	0.002931	0.009459	-0.008127	
0.264521	-0.059851	0.146037	9.832334	0.001865	0.009992	-0.006662	
0.265528	-0.093368	0.150825	9.794030	0.001732	0.010126	-0.007328	
0.266513	-0.047881	0.189129	9.899368	0.001865	0.009859	-0.008660	
0.267523	-0.086186	0.162795	9.844305	0.002931	0.010126	-0.008527	
0.268523	-0.098156	0.119702	9.827546	0.004130	0.009992	-0.006795	
0.269543	-0.071821	0.172371	9.839517	0.003997	0.009060	-0.006129	
0.270542	-0.057457	0.114914	9.784454	0.004530	0.009992	-0.007594	
0.271535	-0.047881	0.119702	9.832334	0.003864	0.010259	-0.005862	
0.272530	-0.009576	0.129278	9.755725	0.003597	0.009326	-0.004796	
0.273542	-0.031123	0.098156	9.796424	0.003597	0.009726	-0.005329	
0.274545	-0.035911	0.095762	9.760513	0.003730	0.009326	-0.005729	
0.275545	-0.055063	0.107732	9.844305	0.005196	0.008527	-0.007727	
0.276544	-0.062245	0.095762	9.877821	0.005995	0.008793	-0.006262	
0.277544	-0.031123	0.148431	9.801212	0.006928	0.010259	-0.005862	
0.278544	-0.086186	0.112520	9.868245	0.006395	0.009326	-0.006795	
0.279552	-0.119702	0.095762	9.858669	0.005862	0.009859	-0.006395	
0.280544	-0.102944	0.134066	9.880215	0.006528	0.008527	-0.005329	
0.281535	-0.067033	0.112520	9.863457	0.005862	0.008394	-0.005196	
0.282540	-0.045487	0.114914	9.877821	0.004796	0.009459	-0.005462	
0.283534	-0.023940	0.143643	9.837123	0.005063	0.009326	-0.006129	
0.284545	-0.028729	0.117308	9.791636	0.005729	0.009859	-0.005729	
0.285541	-0.102944	0.083792	9.837123	0.006795	0.009459	-0.005596	
0.286544	-0.074215	0.088580	9.801212	0.007461	0.009459	-0.005329	
0.287543	0.009576	0.086186	9.777271	0.007727	0.009992	-0.004130	
0.288539	-0.016758	0.126884	9.798818	0.007061	0.009726	-0.004263	
0.289546	-0.069427	0.114914	9.844305	0.007727	0.008127	-0.005196	
0.290539	-0.088580	0.119702	9.877821	0.007194	0.007194	-0.005196	
0.291538	-0.033517	0.146037	9.846699	0.007328	0.008260	-0.004930	
0.292536	-0.014364	0.136460	9.746149	0.007727	0.008127	-0.004663	
0.293535	-0.052669	0.110126	9.837123	0.007727	0.007994	-0.005596	
0.294544	-0.079003	0.169977	9.798818	0.006795	0.007861	-0.006262	
0.295543	-0.088580	0.124490	9.731785	0.007861	0.008260	-0.004930	
0.296544	-0.088580	0.124490	9.731785	0.008260	0.009593	-0.004796	
0.297544	-0.074215	0.134066	9.803606	0.008260	0.009726	-0.004263	
0.298551	-0.009576	0.102944	9.815576	0.007861	0.008260	-0.004263	
0.299532	-0.040699	0.095762	9.894580	0.009326	0.008527	-0.004930	
0.300539	-0.095762	0.105338	9.949643	0.010259	0.010259	-0.005729	
0.301544	-0.083792	0.067033	9.849093	0.009326	0.009060	-0.004397	
0.302548	-0.081397	0.126884	9.777271	0.007861	0.008660	-0.004397	
0.303534	-0.086186	0.189129	9.770089	0.008527	0.008127	-0.005063	
0.304541	-0.086186	0.172371	9.853881	0.010525	0.007861	-0.004796	
0.305569	-0.014364	0.095762	9.949643	0.012391	0.007994	-0.005729	
0.306572	-0.002394	0.093368	9.882609	0.011458	0.008793	-0.005196	
0.307585	-0.035911	0.090974	9.887397	0.010658	0.008394	-0.004263	
0.308582	-0.009576	0.155613	9.765301	0.009726	0.007061	-0.004397	
0.309581	0.033517	0.181947	9.707844	0.008127	0.008394	-0.003730	
0.310581	-0.076609	0.136460	9.722208	0.008260	0.009193	-0.003864	
0.311544	-0.102944	0.136460	9.767695	0.009193	0.007861	-0.004663	
0.312575	-0.071821	0.117308	9.873033	0.010658	0.007994	-0.005462	
0.313583	-0.045487	0.136460	9.916126	0.009859	0.008926	-0.004663	
0.314538	-0.074215	0.131672	9.755725	0.008527	0.008660	-0.002931	
0.315547	-0.035911	0.150825	9.719814	0.008660	0.008394	-0.003597	
0.316520	-0.055063	0.076609	9.861063	0.009593	0.008793	-0.004796	
0.317515	-0.057457	0.131672	9.829940	0.009726	0.009326	-0.004263	
0.318533	-0.095762	0.181947	9.803606	0.008127	0.008926	-0.004796	
0.319548	-0.153219	0.174765	9.813182	0.007061	0.007994	-0.003464	
0.320543	-0.122096	0.071821	9.935278	0.007594	0.008926	-0.002665	
0.321554	-0.059851	0.062245	9.916126	0.007994	0.009459	-0.003064	
0.322543	-0.055063	0.167583	9.825152	0.008260	0.008660	-0.003198	
0.323549	-0.107732	0.107732	9.923308	0.009726	0.008394	-0.003597	
0.324544	-0.086186	0.050275	9.918520	0.011591	0.009859	-0.004397	
0.325548	-0.038305	0.035911	9.856275	0.009992	0.009859	-0.003464	
0.326542	-0.076609	0.160401	9.679116	0.005329	0.008127	-0.002265	
0.327547	-0.057457	0.246586	9.774877	0.004263	0.006528	-0.002398	
0.328543	-0.069427	0.119702	9.817970	0.004796	0.006129	-0.001599	
0.329548	-0.045487	0.122096	9.875427	0.006262	0.006528	-0.002132	
0.330543	-0.047881	0.181947	9.853881	0.006662	0.006795	-0.001998	
0.331548	-0.074215	0.172371	9.688692	0.004796	0.007727	-0.001066	
0.332548	-0.007182	0.141249	9.803606	0.005063	0.007461	-0.001332	
0.333548	-0.064639	0.081397	9.920914	0.005862	0.008527	-0.000133	
0.334548	-0.100550	0.119702	9.813182	0.005596	0.006528	0.001466	
0.335548	-0.050275	0.107732	9.724603	0.005329	0.005196	0.000799	
0.336544	0.002394	0.148431	9.815576	0.006662	0.005196	0.000133	
0.337530	-0.028729	0.110126	9.923308	0.006662	0.006262	0.001732	
0.338544	-0.079003	0.083792	9.741361	0.007061	0.006928	0.002132	
0.339540	-0.043093	0.081397	9.820364	0.009193	0.006795	0.002132	
0.340539	-0.062245	0.028729	9.990341	0.012391	0.006928	0.001732	
0.341543	-0.088580	0.076609	9.949643	0.015055	0.005329	0.001332	
0.342561	-0.057457	0.069427	9.944854	0.016654	0.006262	0.002931	
0.343521	-0.064639	0.079003	10.026252	0.019052	0.007594	0.003198	
0.344511	-0.129278	0.067033	9.882609	0.020917	0.007194	0.003464	
0.345526	-0.021546	0.136460	9.834729	0.017587	0.006395	0.004263	
0.346533	-0.090974	0.268133	9.609688	0.011325	0.007061	0.003997	
0.347528	-0.074215	0.220252	9.633629	0.011325	0.007061	0.004263	
0.348538	-0.021546	0.009576	10.074133	0.017720	0.007328	0.005196	
0.349541	-0.033517	-0.016758	10.019070	0.022250	0.007727	0.006262	
0.350539	0.002394	0.138854	9.815576	0.021717	0.007461	0.002798	
0.351537	-0.090974	0.213070	9.729391	0.018652	0.007328	0.004130	
0.352540	-0.093368	0.169977	9.729391	0.019718	0.007594	0.007594	
0.353543	0.043093	0.076609	9.913732	0.022916	0.008793	0.006129	
0.354542	0.031123	0.141249	9.925702	0.024515	0.007994	0.005063	
0.355550	-0.028729	0.179553	9.815576	0.022383	0.007194	0.004796	
0.356539	-0.059851	0.177159	9.784454	0.021450	0.006528	0.005329	
0.357545	-0.009576	0.143643	9.834729	0.023449	0.007994	0.005995	
0.358540	0.021546	0.033517	9.920914	0.026913	0.008660	0.005596	
0.359539	-0.040699	0.093368	9.932884	0.027046	0.009060	0.004530	
0.360545	0.004788	0.177159	9.734179	0.024781	0.009193	0.001732	
0.361534	0.023940	0.203494	9.645599	0.022649	0.009726	0.001998	
0.362539	-0.067033	0.126884	9.880215	0.024115	0.009859	0.002265	
0.363542	-0.016758	0.067033	10.016676	0.026247	0.010525	0.002665	
0.364536	-0.067033	0.076609	9.913732	0.027712	0.010392	0.002132	
0.365544	-0.059851	0.146037	9.813182	0.027446	0.008127	0.003198	
0.366544	-0.014364	0.169977	9.774877	0.027046	0.008527	0.002398	
